UUID,search_URL,title,description,date,media,link
ec6c2633-aaca-59b2-aea4-6c52215df911,https://www.google.com/search?q=asesinado,Capturan a tres más vinculados al asesinato de Carlos Manzo; suman 11 implicados,,2026-02-17,DigitalMex,https://www.digitalmex.mx/nacional-e-internacional/story/65045/capturan-tres-mas-vinculados-asesinato-carlos-manzo-suman-11-implicados
ec6c2633-aaca-59b2-aea4-6c52215df911,https://www.google.com/search?q=asesinado,"Niño asesinado al salir por comida para su gato, víctima colateral de violencia en Culiacán",,2026-02-17,Excélsior,https://www.excelsior.com.mx/nacional/nino-asesinado-salir-por-comida-para-gato-victima-colateral-violencia-culiacan?amp=
ec6c2633-aaca-59b2-aea4-6c52215df911,https://www.google.com/search?q=asesinado,Adolescente de 15 años asesinado a balazos en Gaviotas Sur,,2026-02-17,El Sol de México,https://oem.com.mx/elheraldodetabasco/policiaca/adolescente-de-15-anos-asesinado-a-balazos-en-gaviotas-sur-28487119
ec6c2633-aaca-59b2-aea4-6c52215df911,https://www.google.com/search?q=asesinado,¡Brutal hallazgo! Localizan a hombre asesinado a golpes en Namiquipa,,2026-02-17,En Blanco y Negro,https://enblancoynegro.com.mx/2026/02/17/brutal-hallazgo-localizan-a-hombre-asesinado-a-golpes-en-namiquipa/
ec6c2633-aaca-59b2-aea4-6c52215df911,https://www.google.com/search?q=asesinado,Ejecutan a taxista en calles de Córdoba; el cuatro homicidio en menos de una semana,,2026-02-17,Imagen del Golfo,https://imagendelgolfo.mx/amp/policiaca/ejecutan-a-taxista-en-calles-de-cordoba-el-cuatro-homicidio-en-menos-de-una-semana-20260217-0069.html
791a335d-5b67-50a9-a135-3fece02e5304,https://www.google.com/search?q=asesinado,"Conmemoran 37 aniversario luctuoso del activista Gumaro Amaro, asesinado en 1989",,2026-02-17,Ángulo 7,https://www.angulo7.com.mx/2026/noticias-puebla/conmemoran-37-aniversario-luctuoso-de-gumaro-amaro/675680/
791a335d-5b67-50a9-a135-3fece02e5304,https://www.google.com/search?q=asesinado,"Grecia Quiroz exige indagar política en el asesinato de Manzo y apunta a Godoy, Morón y Campos",,2026-02-17,Aristegui Noticias,https://aristeguinoticias.com/1702/mexico/grecia-quiroz-exige-indagar-politica-en-el-asesinato-de-manzo-y-apunta-a-godoy-moron-y-campos/
791a335d-5b67-50a9-a135-3fece02e5304,https://www.google.com/search?q=asesinado,"Veterinarios marchan en CDMX en memoria de colegas asesinados: fecha, ruta y demandas",,2026-02-17,El Sol de México,https://oem.com.mx/la-prensa/metropoli/veterinarios-marchan-en-cdmx-en-memoria-de-colegas-asesinados-fecha-ruta-y-demandas-28500727
791a335d-5b67-50a9-a135-3fece02e5304,https://www.google.com/search?q=asesinado,Detienen a otros 3 implicados en el asesinato de Carlos Manzo,,2026-02-17,Gente del Balsas,https://gentedelbalsas.mx/2026/02/18/detienen-a-otros-3-implicados-en-el-asesinato-de-carlos-manzo/
791a335d-5b67-50a9-a135-3fece02e5304,https://www.google.com/search?q=asesinado,Enésimo asesinato a balazos en Uruapan,,2026-02-17,Gente del Balsas,https://gentedelbalsas.mx/2026/02/18/enesimo-asesinato-a-balazos-en-uruapan/
791a335d-5b67-50a9-a135-3fece02e5304,https://www.google.com/search?q=asesinado,"Especial | Grabación del contralmirante Fernando Guerrero, asesinado después de denunciar red de huachicol",,2026-02-17,Aristegui Noticias,https://aristeguinoticias.com/1702/mexico/grabacion-del-contralmirante-fernando-guerrero-asesinado-despues-de-denunciar-red-de-huachicol/
1a916edd-50c5-5cbc-89e9-8fa55946ab39,https://www.google.com/search?q=asesinado,Un joven es asesinado a balazos en el fraccionamiento Villas del Río,,2026-02-17,Meganoticias.MX,https://www.meganoticias.mx/cdmx/noticia/un-joven-es-asesinado-a-balazos-en-el-fraccionamiento-villas-del-rio/709553
1a916edd-50c5-5cbc-89e9-8fa55946ab39,https://www.google.com/search?q=asesinado,"Asesinan a balazos a un hombre junto a un kinder de Villas del Río, en Culiacán",,2026-02-17,ReflectoresMX,https://reflectores.mx/asesinan-a-balazos-a-un-hombre-junto-a-un-kinder-de-villas-del-rio-en-culiacan/
1a916edd-50c5-5cbc-89e9-8fa55946ab39,https://www.google.com/search?q=asesinado,Se reunió marino asesinado tras revelar huachicol fiscal con secretarios de AMLO y Sheinbaum,,2026-02-17,Parabólica.Mx,https://www.parabolica.mx/2026/nacional/item/1896-se-reunio-marino-asesinado-tras-revelar-huachicol-fiscal-con-secretarios-de-amlo-y-sheinbaum
1a916edd-50c5-5cbc-89e9-8fa55946ab39,https://www.google.com/search?q=asesinado,Hombre asesinado a balazos tras persecución en la colonia Los Mezcales,,2026-02-17,ADN Informativo MX,https://adnportal.mx/hombre-asesinado-a-balazos-tras-persecucion-en-la-colonia-los-mezcales/
1a916edd-50c5-5cbc-89e9-8fa55946ab39,https://www.google.com/search?q=asesinado,"Exclusiva de 'C4 Jiménez'. Revela video del asesinato de 'AfroSan', cantante de narcocorridos",,2026-02-17,Milenio,https://www.milenio.com/policia/video-del-asesinato-de-afrosan-cantante-de-narcoccorridos
1a916edd-50c5-5cbc-89e9-8fa55946ab39,https://www.google.com/search?q=asesinado,Asesinado a balazos en la Progreso,,2026-02-17,Síntesis de Guerrero,https://sintesisdeguerrero.com.mx/2026/02/17/asesinado-a-balazos-en-la-progreso-2/
1a916edd-50c5-5cbc-89e9-8fa55946ab39,https://www.google.com/search?q=asesinado,Asesinan a un hombre en la colonia Los Mezcales en Culiacán,,2026-02-17,Ríodoce,https://riodoce.mx/2026/02/17/asesinan-a-un-hombre-en-la-colonia-los-mezcales-en-culiacan/
12caacab-2aec-5627-a276-7d713961e361,https://www.google.com/search?q=asesinado,Localizan a un hombre asesinado en un automóvil en el fraccionamiento Villas del Río,,2026-02-18,Vivavoz,https://www.vivavoz.com.mx/portal/index.php?option=com_k2&view=item&id=45865%3Alocalizan-a-un-hombre-asesinado-en-un-automovil-en-el-fraccionamiento-villas-del-rio&Itemid=743
12caacab-2aec-5627-a276-7d713961e361,https://www.google.com/search?q=asesinado,Feminicida de Maricarmen asesinada en el municipio de Sinaloa fue sentenciado a 40 años de prisión,,2026-02-17,Luz Noticias,https://www.luznoticias.mx/amp/2026-02-17/policiaca/feminicida-de-maricarmen-asesinada-en-el-municipio-de-sinaloa-fue-sentenciado-a-40-anos-de-prision/278502
12caacab-2aec-5627-a276-7d713961e361,https://www.google.com/search?q=asesinado,Hombre fue asesinado a disparos en la calle Bronce en Morales,,2026-02-17,El Heraldo de San Luis Potosí.,https://elheraldoslp.com.mx/new/2026/02/17/hombre-fue-asesinado-a-disparos-en-la-calle-bronce-en-morales/
12caacab-2aec-5627-a276-7d713961e361,https://www.google.com/search?q=asesinado,"Madre de Mizael, Joven Asesinado en Culiacán, Lanza Reclamo a Fuerzas de Seguridad y Convoca a Marcha",,2026-02-17,N+,https://www.nmas.com.mx/noticieros/programas/en-punto/videos/madre-mizael-joven-asesinado-culiacan-lanza-reclamo-fuerzas-seguridad-convoca-marcha/
12caacab-2aec-5627-a276-7d713961e361,https://www.google.com/search?q=asesinado,"Filtran audio del contralmirante Fernando Guerrero, asesinado después de denunciar red de huachicol",,2026-02-17,Publimetro México,https://www.publimetro.com.mx/noticias/2026/02/18/filtran-audio-del-contralmirante-fernando-guerrero-asesinado-despues-de-denunciar-red-de-huachicol/
12caacab-2aec-5627-a276-7d713961e361,https://www.google.com/search?q=asesinado,Detienen a tres más por el asesinato del Alcalde Manzo,,2026-02-17,MURAL | Periodismo independiente,https://www.mural.com.mx/detienen-a-tres-mas-por-el-asesinato-del-alcalde-manzo/ar3154161?grrecs=1&widget=portadaprincipaltrending-mural&reftype=portada&ckrecommendationid=RID-ce-427c-a29d-b53301180b1e-CID-f7e61c
12caacab-2aec-5627-a276-7d713961e361,https://www.google.com/search?q=asesinado,"Chofer de automóvil es asesinado a balazos en la colonia Los Alamitos, al norte de Culiacán",,2026-02-17,Vivavoz,https://www.vivavoz.com.mx/portal/index.php?option=com_k2&view=item&id=45861%3Achofer-de-automovil-es-asesinado-a-balazos-en-la-colonia-los-alamitos-al-norte-de-culiacan&Itemid=743
12caacab-2aec-5627-a276-7d713961e361,https://www.google.com/search?q=asesinado,Asesinato en San Juan Nepomuceno vinculado al narcotráfico,,2026-02-17,El Congresista,https://elcongresista.mx/politica/nacional/hombre-asesinado-san-juan-nepomuceno-narcotrafico/
ee6d20d4-79a8-53e6-b3d8-bebd02a49aa9,,text_title,text_description,text_date,text_media,text_link
aea15939-2843-5f28-9630-a6ba28025550,https://www.google.com/search?q=asesinada,"RESUMEN: 5 personas asesinadas, 3 'levantadas' y 2 autos robados en Sinaloa, el saldo rojo del 15 Febrero 2026",,2026-02-16,Vivavoz,https://www.vivavoz.com.mx/portal/index.php?option=com_k2&view=item&id=45836%3Aresumen-5-personas-asesinadas-3-levantadas-y-2-autos-robados-en-sinaloa-el-saldo-rojo-del-15-febrero-2026&Itemid=588
aea15939-2843-5f28-9630-a6ba28025550,https://www.google.com/search?q=asesinada,"Amigos y familia despiden a Gisele Ortiz, asesinada en Angelópolis; exigen justicia y limpiar su nombre",,2026-02-16,Telediario México,https://www.telediario.mx/comunidad/gisele-ortiz-dan-ultimo-adios-a-terapeuta-asesinada-en-angelopolis
aea15939-2843-5f28-9630-a6ba28025550,https://www.google.com/search?q=asesinada,Solo fue a visitar a una amiga: Asesinan a balazos a Nereida en una casa,,2026-02-16,Página Central,https://paginacentral.com.mx/nereida-carolina-contreras-es-asesinada-en-casa-de-amiga/
aea15939-2843-5f28-9630-a6ba28025550,https://www.google.com/search?q=asesinada,"""Me senté a llorar en tu consultorio"": Con mensajes de amor y un altar despiden a Gisele, joven asesinada en Sala de Despecho",,2026-02-16,Quinto Poder,https://quinto-poder.mx/tendencias/2026/02/16/despiden-a-gisele-joven-asesinada-en-sala-de-despecho--63677.html
aea15939-2843-5f28-9630-a6ba28025550,https://www.google.com/search?q=asesinada,Reportan feminicidio dentro de domicilio,,2026-02-16,Cuarto Poder Chiapas,https://www.cuartopoder.mx/amp/reporte/reportan-feminicidio-dentro-de-domicilio/567678
aea15939-2843-5f28-9630-a6ba28025550,https://www.google.com/search?q=asesinada,Lo asesinan a golpes y lo dejan amarrado,,2026-02-16,Cuarto Poder Chiapas,https://www.cuartopoder.mx/amp/reporte/lo-asesinan-a-golpes-y-lo-dejan-amarrado/567683
16e3f6b9-fa1c-5bdb-b3fe-324a5d44435e,https://www.google.com/search?q=asesinada,Localizan a hombre asesinado a balazos a un costado de la carretera estatal Acayucan – Soteapan; está en calidad de desconocido.,,2026-02-17,La Nigua,https://lanigua.com.mx/localizan-a-hombre-asesinado-a-balazos-a-un-costado-de-la-carretera-estatal-acayucan-soteapan-esta-en-calidad-de-desconocido/
16e3f6b9-fa1c-5bdb-b3fe-324a5d44435e,https://www.google.com/search?q=asesinada,¿Quiénes eran los tres profesionistas asesinados durante ataque armado en bar de Puebla?,,2026-02-17,El Heraldo de México,https://heraldodemexico.com.mx/nacional/2026/2/16/quienes-eran-los-tres-profesionistas-asesinados-durante-ataque-armado-en-bar-de-puebla-769943.html
16e3f6b9-fa1c-5bdb-b3fe-324a5d44435e,https://www.google.com/search?q=asesinada,"Informe diario: asesinan a otro menor en Culiacán; cierra semana con 37 homicidios, 12% menos que la anterior",,2026-02-16,www.noroeste.com.mx,https://www.noroeste.com.mx/amp/seguridad/informe-diario-asesinan-a-otro-menor-en-culiacan-cierra-semana-con-37-homicidios-12-menos-que-la-anterior-GI19994705
eea1c692-6468-5d44-8cb0-6777b0e9fa61,https://www.google.com/search?q=asesinada,"¿Quién era Kurt van Dyke, surfista asesinado en Costa Rica?",,2026-02-17,El Heraldo de México,https://heraldodemexico.com.mx/mundo/2026/2/16/quien-era-kurt-van-dyke-surfista-asesinado-en-costa-rica-770243.html
eea1c692-6468-5d44-8cb0-6777b0e9fa61,https://www.google.com/search?q=asesinada,Asesinan a mujer en ataque a balazos en León; estaba sentada en una silla de ruedas de su papá,,2026-02-17,Periódico AM,https://www.am.com.mx/leon/2026/02/16/asesinan-a-mujer-en-ataque-a-balazos-en-leon-estaba-sentada-en-una-silla-de-ruedas-de-su-papa-1749376.html
eea1c692-6468-5d44-8cb0-6777b0e9fa61,https://www.google.com/search?q=asesinada,"Rodearon el vehículo, escaparon al Edomex y se refugiaron en Tepito: Así asesinaron a una menor en Tláhuac | V",,2026-02-17,Milenio,https://www.milenio.com/policia/video-de-ataque-armado-contra-menor-y-madre-en-tlahuac-union-tepito
eea1c692-6468-5d44-8cb0-6777b0e9fa61,https://www.google.com/search?q=asesinada,"Tenía 25 años: Identifican a joven asesinado en el sector Vinoramas, al sur de Culiacán",,2026-02-17,DEBATE,https://www.debate.com.mx/amp/sinaloa/policiaca/tenia-25-anos-identifican-a-joven-asesinado-en-el-sector-vinoramas-al-sur-de-culiacan-20260216-0108.html
eea1c692-6468-5d44-8cb0-6777b0e9fa61,https://www.google.com/search?q=asesinada,"Menores bajo fuego: han asesinado al menos a 14, en 2026",,2026-02-17,24 HORAS | El Diario sin Límites,https://24-horas.mx/estados/menores-bajo-fuego-han-asesinado-al-menos-a-14-en-2026/
eea1c692-6468-5d44-8cb0-6777b0e9fa61,https://www.google.com/search?q=asesinada,"VIDEO. Asesinan a mujer en un baldío de la San Martín de Porres, en León",,2026-02-17,El Sol de México,https://oem.com.mx/noticiasvespertinas/policiaca/violencia-en-leon-video-ejecutan-a-mujer-en-un-baldio-de-la-san-martin-de-porres-28480616
eea1c692-6468-5d44-8cb0-6777b0e9fa61,https://www.google.com/search?q=asesinada,Regidora de la Manzanilla de la Paz fue Asesinada por Asfixia; Pablo Lemus Habla del Feminicidio,,2026-02-17,N+,https://www.nmas.com.mx/guadalajara/pablo-lemus-senala-que-feminicidio-de-la-regidora-de-la-manzanilla-de-la-paz-fue-por-asfixia/
eea1c692-6468-5d44-8cb0-6777b0e9fa61,https://www.google.com/search?q=asesinada,"Matan en Veracruz a siete personas en distintos municipios, incluidos dos feminicidios",,2026-02-17,Proceso,https://www.proceso.com.mx/nacional/estados/2026/2/16/matan-en-veracruz-siete-personas-en-distintos-municipios-incluidos-dos-feminicidios-368561.html
eea1c692-6468-5d44-8cb0-6777b0e9fa61,https://www.google.com/search?q=asesinada,"Exigen justicia por Karina, joven asesinada por su novio el 14 de febrero",,2026-02-17,La Inmersión,https://www.lainmersion.mx/exigen-justicia-por-karina-joven-asesinada-por-su-novio-el-14-de-febrero20260216
992ba82c-62c2-5f05-b54a-23bbe907c592,https://www.google.com/search?q=asesinada,Yainis Paola salió a recibir un ramo de rosas por San Valentín y el repartidor la mató a balazos,,2026-02-17,Diario del Yaqui,https://diariodelyaqui.mx/internacional/yainis-paola-salio-a-recibir-un-ramo-de-rosas-por-san-valentin-y-el-repartidor-la-mato-a-balazos/127490
992ba82c-62c2-5f05-b54a-23bbe907c592,https://www.google.com/search?q=asesinada,Informe diario: se quema yonke en Culiacán; 5 homicidios y 15 vehículos robados el lunes,,2026-02-17,www.noroeste.com.mx,https://www.noroeste.com.mx/amp/seguridad/informe-diario-se-quema-yonke-en-culiacan-5-homicidios-y-15-vehiculos-robados-el-lunes-LD20018399
992ba82c-62c2-5f05-b54a-23bbe907c592,https://www.google.com/search?q=asesinada,"Mujer es asesinada a balazos mientras se encontraba sentada en la silla de ruedas de su papá, afuera de su cas",,2026-02-17,MILENIO,https://amp.milenio.com/comunidad/leon-asesinan-mujer-en-silla-de-ruedas-en-el-coecillo
992ba82c-62c2-5f05-b54a-23bbe907c592,https://www.google.com/search?q=asesinada,Colombia: Joven es asesinada por un ‘falso repartidor’ tras recoger ramo,,2026-02-17,quiero tv,https://quierotv.mx/2026/02/17/colombia-joven-es-asesinada-por-un-falso-repartidor-tras-recoger-ramo
992ba82c-62c2-5f05-b54a-23bbe907c592,https://www.google.com/search?q=asesinada,"RESUMEN: 4 personas asesinadas, 3 'levantadas' y 15 autos robados en Sinaloa, el saldo rojo del 16 Febrero 2026",,2026-02-17,Vivavoz,https://www.vivavoz.com.mx/portal/index.php?option=com_k2&view=item&id=45849%3Aresumen-4-personas-asesinadas-3-levantadas-y-15-autos-robados-en-sinaloa-el-saldo-rojo-del-16-febrero-2026&Itemid=588
992ba82c-62c2-5f05-b54a-23bbe907c592,https://www.google.com/search?q=asesinada,Lemus asegura que encontrarán al feminicida de la regidora asesinada,,2026-02-17,quiero tv,https://quierotv.mx/2026/02/17/lemus-asegura-que-encontraran-al-feminicida-de-la-regidora-asesinada
992ba82c-62c2-5f05-b54a-23bbe907c592,https://www.google.com/search?q=asesinada,Yainis Paola salió a recibir un ramo de rosas por San Valentín y el repartidor la mató a balazos,,2026-02-17,El Heraldo de México,https://heraldodemexico.com.mx/mundo/2026/2/17/yainis-paola-salio-recibir-un-ramo-de-rosas-por-san-valentin-el-repartidor-la-mato-balazos-770276-amp.html
992ba82c-62c2-5f05-b54a-23bbe907c592,https://www.google.com/search?q=asesinada,"De tan sólo 18 años, torturada y asesinada a balazos",,2026-02-17,El Sol de México,https://oem.com.mx/diariodexalapa/policiaca/de-tan-solo-18-anos-torturada-asesinada-a-balazos-zumbilla-puebla-semefo-delincuencia-secuestros-desapariciones-mujer-muerta-15287280
992ba82c-62c2-5f05-b54a-23bbe907c592,https://www.google.com/search?q=asesinada,Hallan a hombre asesinado en Acayucan,,2026-02-17,La Nigua,https://lanigua.com.mx/hallan-a-hombre-asesinado-en-acayucan/
ed931524-08d6-50a4-aa71-5a819b8bc1ba,https://www.google.com/search?q=asesinada,"VIDEO. Abandonan cuerpo embolsado con mensaje en El Palmito, Culiacán",,2026-02-18,www.debate.com.mx,https://www.debate.com.mx/amp/sinaloa/policiaca/VIDEO.-Abandonan-cuerpo-embolsado-con-mensaje-en-El-Palmito-Culiacan-20260217-0115.html
ed931524-08d6-50a4-aa71-5a819b8bc1ba,https://www.google.com/search?q=asesinada,"Encuentran cuerpo embolsado, con un mensaje y amarrado en la colonia El Palmito, Culiacán",,2026-02-18,Luz Noticias,https://www.luznoticias.mx/amp/2026-02-17/policiaca/encuentran-cuerpo-embolsado-con-un-mensaje-y-amarrado-en-la-colonia-el-palmito-culiacan/278503
ed931524-08d6-50a4-aa71-5a819b8bc1ba,https://www.google.com/search?q=asesinada,Localizan a un hombre asesinado en un automóvil en el fraccionamiento Villas del Río,,2026-02-18,Vivavoz,https://www.vivavoz.com.mx/portal/index.php?option=com_k2&view=item&id=45865%3Alocalizan-a-un-hombre-asesinado-en-un-automovil-en-el-fraccionamiento-villas-del-rio&Itemid=743
ed931524-08d6-50a4-aa71-5a819b8bc1ba,https://www.google.com/search?q=asesinada,Feminicida de Maricarmen asesinada en el municipio de Sinaloa fue sentenciado a 40 años de prisión,,2026-02-17,Luz Noticias,https://www.luznoticias.mx/amp/2026-02-17/policiaca/feminicida-de-maricarmen-asesinada-en-el-municipio-de-sinaloa-fue-sentenciado-a-40-anos-de-prision/278502
ed931524-08d6-50a4-aa71-5a819b8bc1ba,https://www.google.com/search?q=asesinada,Profesora es asesinada a puñaladas por uno de sus alumnos mientras daba clases,,2026-02-17,El Heraldo de México,https://heraldodemexico.com.mx/mundo/2026/2/17/profesora-es-asesinada-punaladas-por-uno-de-sus-alumnos-mientras-daba-clases-770586.html
ed931524-08d6-50a4-aa71-5a819b8bc1ba,https://www.google.com/search?q=asesinada,"Fiscalía General del Estado localiza cuerpo de mujer desconocida asesinada a balazos en colonia Industrial El Palmito, Culiacán",,2026-02-17,Sinaloahoy,https://www.sinaloahoy.com.mx/portal/fiscalia-general-del-estado-localiza-cuerpo-de-mujer-desconocida-asesinada-a-balazos-en-colonia-industrial-el-palmito-culiacan/
ed931524-08d6-50a4-aa71-5a819b8bc1ba,https://www.google.com/search?q=asesinada,Asesinan a hermana de escolta de ex secretario de Seguridad de León,,2026-02-17,Periódico Correo,https://periodicocorreo.com.mx/seguridad/2026/feb/17/asesinan-a-hermana-de-escolta-de-ex-secretario-de-seguridad-de-leon-150621.html
ed931524-08d6-50a4-aa71-5a819b8bc1ba,https://www.google.com/search?q=asesinada,"Corriente de lluvia arrastra cadáver de mujer en colonia Mariano Matamoros, Tijuana",,2026-02-17,Milenio,https://amp.milenio.com/policia/hallan-cuerpo-de-mujer-tras-fuertes-lluvias-en-tijuana
ee6d20d4-79a8-53e6-b3d8-bebd02a49aa9,,text_title,text_description,text_date,text_media,text_link
ee6d20d4-79a8-53e6-b3d8-bebd02a49aa9,,text_title,text_description,text_date,text_media,text_link
725e3d48-83d0-54c8-a400-a5828b174146,https://www.google.com/search?q=matan,Homicidio en La Ermita: Matan a un hombre dentro de su casa,,2026-02-16,El Sol de México,https://oem.com.mx/noticiasvespertinas/policiaca/homicidio-en-la-ermita-matan-a-un-hombre-dentro-de-su-casa-esta-madrugada-en-leon-28468280
725e3d48-83d0-54c8-a400-a5828b174146,https://www.google.com/search?q=matan,Hombres matan al menos a 32 personas en Nigeria,,2026-02-16,Cuarto Poder - Tu Diario Vivir,https://www.cuartopoder.mx/nacional/hombres-matan-al-menos-a-32-personas-en-nigeria/567610
725e3d48-83d0-54c8-a400-a5828b174146,https://www.google.com/search?q=matan,"Narcocartulina en León: Matan a hombre en La Ermita, en León y dejan amenazas de grupo criminal",,2026-02-16,Periódico AM,https://www.am.com.mx/leon/2026/02/16/hombre-asesinado-en-la-ermita-le-dejan-cartulina-en-leon-1748753.html
725e3d48-83d0-54c8-a400-a5828b174146,https://www.google.com/search?q=matan,Sicarios vestidos de negro derriban puerta de casa para buscar a joven y matarlo en Las Heras,,2026-02-16,Periódico AM,https://www.am.com.mx/irapuato/2026/02/16/asesinado-a-balazos-en-las-heras-matan-a-carlos-de-5-tiros-1748731.html
725e3d48-83d0-54c8-a400-a5828b174146,https://www.google.com/search?q=matan,¡Los despiertan los balazos! Matan a un hombre en su propia casa,,2026-02-16,Página Central,https://paginacentral.com.mx/hombre-asesinado-la-ermita-lo-matan-a-balazos-en-su-casa-leon-gto/
725e3d48-83d0-54c8-a400-a5828b174146,https://www.google.com/search?q=matan,Matan a golpes a un hombre en riña en la colonia Parotas de Acapulco,,2026-02-16,Quadratín Michoacán,https://chihuahua.quadratin.com.mx/principal/matan-a-golpes-a-un-hombre-en-rina-en-la-colonia-parotas-de-acapulco/
725e3d48-83d0-54c8-a400-a5828b174146,https://www.google.com/search?q=matan,Matan a golpes a joven militante de ultraderecha,,2026-02-16,Cuarto Poder Chiapas,https://www.cuartopoder.mx/amp/nacional/matan-a-golpes-a-joven-militante-de-ultraderecha/567608
725e3d48-83d0-54c8-a400-a5828b174146,https://www.google.com/search?q=matan,Matan a motociclista con arma de fuego,,2026-02-16,El Imparcial de Oaxaca,https://imparcialoaxaca.mx/policiaca/matan-a-motociclista-con-arma-de-fuego/
40dc9e9c-609b-57f8-8c4b-8958d8de6b0b,https://www.google.com/search?q=matan,"Matan a elemento y hieren a director de corporación en ataque armado contra policía municipal de Pluma Hidalgo, Oaxaca",,2026-02-17,Primera Línea MX,https://www.primeralinea.mx/2026/02/16/matan-a-elemento-y-hieren-a-director-de-corporacion-en-ataque-armado-contra-policia-municipal-de-pluma-hidalgo-oaxaca/
40dc9e9c-609b-57f8-8c4b-8958d8de6b0b,https://www.google.com/search?q=matan,MATAN A HOMBRE EN CAMPO DE FUTBOL DE SJI,,2026-02-17,Kuali,https://kuali.com.mx/web/2026/02/16/matan-a-hombre-en-campo-de-futbol-de-sji/
40dc9e9c-609b-57f8-8c4b-8958d8de6b0b,https://www.google.com/search?q=matan,"Matan a balazos a 2 hombres y hallan los cuerpos en la Autopista Benito Juárez, entre Culiacán y Navolato",,2026-02-17,Vivavoz,https://www.vivavoz.com.mx/portal/index.php?option=com_k2&view=item&id=45838%3Amatan-a-balazos-a-2-hombres-y-hallan-los-cuerpos-en-la-autopista-benito-juarez-entre-culiacan-y-navolato&Itemid=588
40dc9e9c-609b-57f8-8c4b-8958d8de6b0b,https://www.google.com/search?q=matan,Oaxaca: matan a policía municipal de Pluma Hidalgo y hieren a comandante en ataque directo,,2026-02-17,Dominio Público Noticias,https://www.dominiopublico.com.mx/oaxaca-matan-a-policia-municipal-de-pluma-hidalgo-y-hieren-a-comandante-en-ataque-directo/
40dc9e9c-609b-57f8-8c4b-8958d8de6b0b,https://www.google.com/search?q=matan,Atropellan y matan a mujer en Yanga,,2026-02-16,xeu.mx,https://xeu.mx/policiaca/1407371/atropellan-y-matan-a-mujer-en-yanga
40dc9e9c-609b-57f8-8c4b-8958d8de6b0b,https://www.google.com/search?q=matan,Matan a hombre en la colonia La Ermita de León,,2026-02-16,Periódico Correo,https://periodicocorreo.com.mx/amp/seguridad/2026/feb/16/matan-a-hombre-en-la-colonia-la-ermita-de-leon-150520.html
89aa7079-d5ec-5d42-b9b1-e7828488c22c,https://www.google.com/search?q=matan,Matan por disparo a un hombre en Pórticos,,2026-02-17,Zona Norte Noticias Ensenada,https://zonanorte.mx/main/mozaico/nid/7008
89aa7079-d5ec-5d42-b9b1-e7828488c22c,https://www.google.com/search?q=matan,Asesinan a mujer en ataque a balazos en León; estaba sentada en una silla de ruedas de su papá,,2026-02-17,Periódico AM,https://www.am.com.mx/leon/2026/02/16/asesinan-a-mujer-en-ataque-a-balazos-en-leon-estaba-sentada-en-una-silla-de-ruedas-de-su-papa-1749376.html
89aa7079-d5ec-5d42-b9b1-e7828488c22c,https://www.google.com/search?q=matan,Matan a hijo excomandante de Navolato en pleno novenario; su padre fue ejecutado días antes,,2026-02-17,TRIBUNA,https://www.tribuna.com.mx/seguridad/2026/2/16/matan-hijo-excomandante-de-navolato-en-pleno-novenario-su-padre-fue-ejecutado-dias-antes-429746.html
89aa7079-d5ec-5d42-b9b1-e7828488c22c,https://www.google.com/search?q=matan,"Matan en Veracruz a siete personas en distintos municipios, incluidos dos feminicidios",,2026-02-17,Omnia.com.mx,https://www.omnia.com.mx/noticia/415785/matan-en-veracruz-a-siete-personas-en-distintos-municipios-incluidos-dos-feminic
89aa7079-d5ec-5d42-b9b1-e7828488c22c,https://www.google.com/search?q=matan,"Matan en Veracruz a siete personas en distintos municipios, incluidos dos feminicidios",,2026-02-17,La Inmersión,https://www.lainmersion.mx/matan-en-veracruz-a-siete-personas-en-distintos-municipios-incluidos-dos-feminicidios20260216
89aa7079-d5ec-5d42-b9b1-e7828488c22c,https://www.google.com/search?q=matan,Matan al hijo de excomandante de Navolato durante novenario en Culiacán; crimen ocurre días después del asesinato del padre,,2026-02-17,El Universal,https://www.eluniversal.com.mx/estados/matan-al-hijo-de-excomandante-de-navolato-durante-novenario-en-culiacan-crimen-ocurre-dias-despues-del-asesinato-del-padre/?outputType=amp
89aa7079-d5ec-5d42-b9b1-e7828488c22c,https://www.google.com/search?q=matan,Matan a joven mujer en zona cerril de la colonia San Martín de Porres,,2026-02-17,Periódico AM,https://www.am.com.mx/leon/2026/02/16/matan-a-joven-mujer-en-zona-cerril-de-la-colonia-san-martin-de-porres-1749235.html
89aa7079-d5ec-5d42-b9b1-e7828488c22c,https://www.google.com/search?q=matan,En Jacona matan a balazos a un hombre lava coches,,2026-02-17,Gente del Balsas,https://gentedelbalsas.mx/2026/02/17/en-jacona-matan-a-balazos-a-un-hombre-lava-coches/
c5e338e3-e3e5-5c0e-a7af-89824e8d1a04,https://www.google.com/search?q=matan,"Ataque armado en Pluma Hidalgo, Oaxaca: hieren a mando policiaco y matan a uniformado",,2026-02-17,La Inmersión,https://www.lainmersion.mx/ataque-armado-en-pluma-hidalgo-oaxaca-hieren-a-mando-policiaco-y-matan-a-uniformado20260217
c5e338e3-e3e5-5c0e-a7af-89824e8d1a04,https://www.google.com/search?q=matan,Matan a tres el último día en el estado según informe,,2026-02-17,Impacto Noticias,https://impactonoticias.com.mx/estatal/matan-a-tres-el-ultimo-dia-en-el-estado-segun-informe/
